"","CODE_CIRCO","NOM.x","PRENOM.x","CIVILITE.x","CODE_NUANCE","SCORE_2024","NOM.y","PRENOM.y","CIVILITE.y","SCORE_2022","DIFF_2024_2022","FLOURISH_CODE_CIRCO","circo_name","classe","classe_num","colour_categ","changement","text_color","popup_html"
"428","97404","LORION","David","M.","LR",33.22,"LORION","David","M.",32.48,0.740000000000009,"97404","4e circonscription de La Réunion","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 32,48% à 33,22%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  0,74 points.</span>"
"429","97406","RAMASSAMY","Nadia","Mme","LR",21.48,"RAMASSAMY","Nadia","Mme",7.93,13.55,"97406","6e circonscription de La Réunion","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  7,93% à 21,48%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 13,55 points.</span>"
"430","97601","CHAKRINA","Elad","M.","LR",16.76,"ABDILLAH","Issihaka","M.",14.54,2.22,"97601","1ère circonscription de Mayotte","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 14,54% à 16,76%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  2,22 points.</span>"
"431","97602","KAMARDINE","Mansour","M.","LR",36.8,"KAMARDINE","Mansour","M.",32.35,4.45,"97602","2e circonscription de Mayotte","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 32,35% à 36,80%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  4,45 points.</span>"
"432","98801","DELADRIÈRE","Bernard","M.","LR",14.05,"RUFFENACH","Virginie","Mme",13.98,0.0700000000000003,"98801","1ère circonscription de la Nouvelle-Calédonie","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 13,98% à 14,05%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  0,07 points.</span>"
"433","ZZ01","LEFEBVRE","Frédéric","M.","LR",14.53,"CARACO","Patrick","M.",4.68,9.85,"ZZ01","1ère circonscription des Français de l'étranger","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  4,68% à 14,53%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  9,85 points.</span>"
"434","ZZ02","DROUHAUD","Pascal","M.","LR",11.18,"DUPONT","Bertrand","M.",12.25,-1.07,"ZZ02","2e circonscription des Français de l'étranger","Entre -5 et 0 %",3,"#f4a582","une baisse de ","black","Entre 2022 et 2024, le taux est passé de 12,25% à 11,18%, soit une baisse de <span style='background: #f4a582; display: inline-block; padding: 2px; padding-bottom:0; color:black'> -1,07 points.</span>"
"435","ZZ03","AZZENA-GOUGEON","Laurence","Mme","LR",8.82,"GALIAY","Artus","M.",5.46,3.36,"ZZ03","3e circonscription des Français de l'étranger","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  5,46% à  8,82%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,36 points.</span>"
"436","ZZ04","BROS","Valérie","Mme","LR",9.08,"MACHICOTE","Genevieve","Mme",5.89,3.19,"ZZ04","4e circonscription des Français de l'étranger","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  5,89% à  9,08%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,19 points.</span>"
"437","ZZ05","SAILLIET","Laurence","Mme","LR",15.11,"GOATER","Laurent","M.",7.13,7.98,"ZZ05","5e circonscription des Français de l'étranger","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  7,13% à 15,11%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  7,98 points.</span>"
"438","ZZ06","SCHMID","Claudine","Mme","LR",15.76,"MAZLOUM-MARTIN","Régine","Mme",8.55,7.21,"ZZ06","6e circonscription des Français de l'étranger","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  8,55% à 15,76%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  7,21 points.</span>"
"439","ZZ07","GUSTIN","Philippe","M.","LR",8.16,"DESWEL","Philippe","M.",3.88,4.28,"ZZ07","7e circonscription des Français de l'étranger","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  3,88% à  8,16%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  4,28 points.</span>"
"440","ZZ09","DAVOUX","Erwan Borhan","M.","LR",13.2,"M'FADDEL","Naïma","Mme",4.62,8.58,"ZZ09","9e circonscription des Français de l'étranger","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  4,62% à 13,20%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  8,58 points.</span>"
"441","ZZ10","MARSAUD","Alain","M.","LR",18.89,"PIRILLO","Aurélie","Mme",10.85,8.04,"ZZ10","10e circonscription des Français de l'étranger","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 10,85% à 18,89%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  8,04 points.</span>"
"442","ZZ11","MARIANI","Thierry","M.","LR",18.78,"MARTIN","Catya","Mme",6.37,12.41,"ZZ11","11e circonscription des Français de l'étranger","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  6,37% à 18,78%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 12,41 points.</span>"
